Number Name Size Length Width Height OriginalFrameCount SettingFrameCount OriginalFrameRate SettingFrameRate Time
8324 71b0d679-eaf3-4a08-a4e2-fca4d23f12c1.mp4 767772319 1761.73 1920 1080 52851 1761 30.0 1.0 0.79
8325 74e37c3b-9b5d-41ef-a806-61000cb6857c.mp4 404709372 1058.09 1440 1080 31742 1058 30.0 1.0 0.69
8326 2be0151d-8ee7-4e7a-adf5-6b2b3d5afdb0.mp4 359864413 708.03 1920 1440 21240 708 30.0 1.0 0.73
8327 64049385-6855-4eed-8b3c-ce3e8d704008.mp4 231044537 1174.93 1440 1080 35247 1174 30.0 1.0 0.36
8328 dc24022d-53b5-433b-a106-e7a1d2c94dfc.mp4 368557851 7406.47 1440 1080 222194 7406 30.0 1.0 0.92
8329 341b5211-bb72-4bec-bd3d-c0d518887960.mp4 102280937 202.9 1440 1080 6087 202 30.0 1.0 0.39
8330 615225c2-50dc-4d4a-a9d1-f6ffea27a4cf.mp4 650416762 2262.07 1920 1440 67862 2262 30.0 1.0 0.42
8331 06063178-10bb-49be-b7fb-bba740660614.mp4 397100624 708.03 1920 1440 21240 708 30.0 1.0 0.77
8332 09690df3-0715-4875-8745-7e8830c761d0.mp4 5817282103 3905.1 1920 1080 117153 3905 30.0 1.0 0.45
8333 3b2c59c1-c2dd-4972-a94b-6880e883043f.mp4 195632176 153.47 1440 1080 4604 153 30.0 1.0 0.73
8334 b4814b66-f564-48cb-a11f-3b0a1ee73704.mp4 31193584 57.53 1920 1080 1725 57 30.0 1.0 0.37
8335 2589f2f7-012f-45b9-b8b0-51b37c0254a2.mp4 629429312 3816.16 1440 1080 114484 3816 30.0 1.0 0.78
8336 04041aaa-d309-42db-b65c-dcaf86b9f96c.mp4 469916604 470.77 2560 1920 14123 470 30.0 1.0 0.49
8337 dcc9dc12-9a4c-4739-83ef-7b5bd6a196a7.mp4 1531094888 833.5 2560 1920 25005 833 30.0 1.0 0.55
8338 34dbfaed-7af8-4dd5-a2bd-0eac56629ea1.mp4 1097828454 833.93 1440 1080 25017 833 30.0 1.0 0.74
8339 3aabb286-4108-4d17-a193-b3bab5901f7a.mp4 3846665962 6348.42 1440 1080 190452 6348 30.0 1.0 0.96
8340 ae238a3e-b40b-4363-86f5-bd66664c8742.mp4 530249463 1800.0 1920 1080 54000 1800 30.0 1.0 0.37
8341 439cfa9c-ef6b-41ba-aa5d-2f40b195b374.mp4 1871576208 3164.01 1440 1080 94920 3164 30.0 1.0 0.78
8342 09a00f4b-e661-42a8-ad45-c5e9f5ff0ff6.mp4 332928437 1228.53 1440 1080 36855 1228 30.0 1.0 0.65
8343 bd1940b6-2b64-4aa4-a6dc-cba8f64086db.mp4 644540846 1800.2 1920 1080 54006 1800 30.0 1.0 0.72
8344 f20fb254-9648-40ea-a500-5493a1ad9eac.mp4 1269401424 2116.14 1440 1080 63484 2116 30.0 1.0 0.80
8345 e828f68b-31f7-4caa-9f69-89842e26e914.mp4 707545647 450.83 2560 1920 13524 450 30.0 1.0 0.87
8346 80c74a5b-81e0-4bc1-bc09-2f146351fe70.mp4 399345044 1201.79 1920 1080 36053 1201 30.0 1.0 0.71
8347 fcb98ffa-c41d-4fef-9752-6f673ca8385a.mp4 77430707 176.85 1920 1440 5305 176 30.0 1.0 0.72
8348 ab2252f6-b375-4c86-bab9-367c97519ad4.mp4 2529885406 1800.13 1920 1080 54003 1800 30.0 1.0 0.75
8349 3ba760cc-e220-4e1d-9f18-63bc0448c6c0.mp4 92582896 141.0 1920 1080 4230 141 30.0 1.0 0.35
8350 37af7bbe-2267-4987-9ee8-26bdda093916.mp4 257216065 691.67 1920 1080 20750 691 30.0 1.0 0.71
8351 349a9e7b-80eb-4384-8a6d-741f16ed3031.mp4 460761851 427.23 2560 1920 12816 427 30.0 1.0 0.46
8352 f7645187-7fa7-43b6-88d2-90348422a9b2.mp4 154968505 184.97 2560 1920 5549 184 30.0 1.0 0.44
8353 5f2fe227-e8fc-4635-8b3e-2f56e9be61b5.mp4 291390643 749.3 1440 1080 22479 749 30.0 1.0 0.32
8354 d0b57a7c-08d4-4c0e-80f0-836979dd965d.mp4 95724140 256.13 2560 1920 7683 256 30.0 1.0 0.47
8355 8996ece6-f2c1-49c4-aab7-fee6c30f2ca2.mp4 1279371297 1994.4 1920 1440 59832 1994 30.0 1.0 0.79
8356 fc996b6b-f855-4b68-8b17-fd8b44f5380e.mp4 519840270 136.13 2560 1920 4083 136 30.0 1.0 0.63
8357 7a75747e-1991-4da4-866c-ededcfac6b53.mp4 2177561850 531.57 2560 1920 15947 531 30.0 1.0 0.60
8358 06028cd6-f99c-4c53-857b-30d2ee0facb8.mp4 200170259 421.0 1920 1080 12630 421 30.0 1.0 0.66
8359 7bb3ad7f-9bdd-4806-afd6-efb7aa7babbc.mp4 9348642368 4559.82 1920 1080 136794 4559 30.0 1.0 0.88
8360 d94854b6-3469-4c9c-8d2b-aa9019010a11.mp4 555948064 2120.86 1920 1440 63625 2120 30.0 1.0 0.78
8361 3aae5dce-e429-40a8-8bd0-b3fb6aaba47b.mp4 522144260 4232.29 1440 1080 126968 4232 30.0 1.0 0.80
8362 37259cb3-9f01-4366-aea3-3bef98fc591b.mp4 539585407 1292.83 2560 1920 38784 1292 30.0 1.0 0.48
8363 fac12c04-2d7a-4d3a-91da-f3bdbd15af89.mp4 178020967 1211.27 1440 1080 36338 1211 30.0 1.0 0.66
8364 0edfd4dc-5b1e-4c3f-91e4-e5b1ed9bbabd.mp4 157948007 406.63 1920 1440 12198 406 30.0 1.0 0.40
8365 80bfbc97-f01e-4556-8535-68a11dcad06d.mp4 960308152 2923.82 1920 1080 87714 2923 30.0 1.0 0.75
8366 b4b1f14d-aa44-4e62-9f76-e9b2149d4639.mp4 331930589 1243.2 1440 1080 37296 1243 30.0 1.0 0.35
8367 5975ce7e-6ca1-486d-bf4c-9e23e8fe648e.mp4 538335475 1417.11 1920 1080 42513 1417 30.0 1.0 0.68
8368 35e085a8-80bb-45a4-a8ae-63072a8c31c1.mp4 1777959145 385.53 2560 1920 11565 385 30.0 1.0 0.58
8369 39d0559a-d1e8-4fca-b7f4-db87bbbbde7e.mp4 1246541252 3676.98 1440 1080 110309 3676 30.0 1.0 0.77
8370 24fa7505-bafd-418d-8bed-62e614085fa9.mp4 2765979946 3807.3 1920 1440 114219 3807 30.0 1.0 0.43
8371 6655e463-1a9b-4bf1-9569-cd42eb4158dc.mp4 950989389 3005.65 1920 1440 90169 3005 30.0 1.0 0.79
8372 e623faab-101a-41a6-83ac-8e22b4371aba.mp4 258657125 1150.32 1280 720 34509 1150 30.0 1.0 0.63
8373 dcd85b93-702c-41bd-b207-08b49678e33e.mp4 271742295 1219.27 1440 1080 36578 1219 30.0 1.0 1.11
8374 81f6d327-0bf3-4794-aa08-22b53c8b8085.mp4 137660050 177.53 2560 1920 5325 177 30.0 1.0 0.49
8375 c1d4e2e5-1195-4848-97aa-53a43433766a.mp4 758332950 1800.03 1920 1080 54000 1800 30.0 1.0 0.69
8376 c2120d62-b9f3-4465-9826-f7b31ea1ce27.mp4 883785872 2042.33 2560 1920 61269 2042 30.0 1.0 0.47
8377 1c8e99ac-0721-4eb9-9a40-620e48e0c85a.mp4 44669228 138.13 1440 1080 4143 138 30.0 1.0 0.64
8378 d6f5447d-406f-477c-9c0d-c3db14a13026.mp4 241765531 1216.69 1920 1080 36500 1216 30.0 1.0 0.67
8379 365239c4-d5e8-4616-a3ee-b529d542f230.mp4 698416837 1354.43 1440 1080 40632 1354 30.0 1.0 0.33
8380 17b06e6c-3823-4825-91d1-68a9864bd983.mp4 221505702 500.33 1920 1440 15009 500 30.0 1.0 0.72
8381 e55c9315-37fe-447f-adf9-73f8ba80b338.mp4 160389561 531.57 2560 1920 15947 531 30.0 1.0 0.47
8382 88b04ee1-9690-4a1a-abb6-4032624d649d.mp4 41927052 93.3 1440 1080 2799 93 30.0 1.0 0.36
8383 fe5265ac-3d7e-480c-8329-4b509a8203b7.mp4 135888157 1078.6 1440 1080 32357 1078 30.0 1.0 0.66
8384 da83370f-a3a2-45a7-ab22-7e6cf26a25fd.mp4 1405950683 3685.47 1920 1440 110564 3685 30.0 1.0 0.42
8385 8296cf3e-3ae6-47ef-8d33-a72774d38db4.mp4 87262169 196.93 1440 1080 5907 196 30.0 1.0 0.69
8386 a40f2c59-c795-4893-9ec5-6a58632a2b49.mp4 249466097 765.43 1440 1080 22962 765 30.0 1.0 0.32
8387 63d56e4c-e454-48c2-a8f2-5bc2c34622ca.mp4 474878998 1240.0 1920 1080 37200 1240 30.0 1.0 0.67
8388 225cbdda-2153-4548-93a9-57d96bdb010f.mp4 563036671 1670.18 1920 1080 50105 1670 30.0 1.0 0.67
8389 926915b0-e42c-4a7a-9ed1-b71960510cb1.mp4 551069954 1366.9 2560 1920 41007 1366 30.0 1.0 0.51
8390 69b2100d-f498-4bcf-be03-ad2938430ff1.mp4 255700381 128.88 1440 1080 3866 128 30.0 1.0 0.80
8391 8faba664-2d52-46f5-9a17-a486502e6da0.mp4 367672346 2857.43 1440 1080 85722 2857 30.0 1.0 0.73
8392 305873f4-5b86-4029-b119-1b354ecfe55b.mp4 1131558990 445.43 1440 2880 13362 445 30.0 1.0 0.48
8393 e91bd0fd-abaa-4aa8-90db-21eae97c25f3.mp4 1511131101 1932.43 1440 1080 57972 1932 30.0 1.0 0.76
8394 1cafbe94-f037-4a5f-a281-2de44a70f5a1.mp4 563615877 2888.55 1440 1080 86656 2888 30.0 1.0 0.71
8395 2169dd3f-5c39-4275-90ce-71de950e8a09.mp4 1481898138 3588.03 1920 1080 107640 3588 30.0 1.0 0.74
8396 51258348-c45a-4af9-b6dc-24451305c2f3.mp4 53104309 289.84000000000003 1920 1080 8695 289 30.0 1.0 0.62
8397 af9e8744-c451-4dfa-927e-dd79d0a89480.mp4 1796576088 5362.33 1920 1080 160869 5362 30.0 1.0 0.85
8398 56d0439a-2dd6-4f5c-b573-0a3651b474ca.mp4 71992634 246.93 1920 1440 7407 246 30.0 1.0 0.71
8399 952b1fa3-05cc-4c2b-8897-47d02cd598b8.mp4 36621098 214.74 810 1080 6442 214 30.0 1.0 0.99
8400 3e3f7194-56aa-4129-8625-575a919e1d2a.mp4 363087679 1292.2 1440 1080 38766 1292 30.0 1.0 0.69
8401 375ca7e7-1e3c-4159-9f7f-4691ef11f322.mp4 599514650 1303.94 1920 1440 39118 1303 30.0 1.0 0.71
8402 6644d6c3-357a-4f98-9c90-9888a0c03635.mp4 258862453 579.63 1920 1080 17388 579 30.0 1.0 0.70
8403 37ca6c2b-1280-4813-a507-b3152bd460ff.mp4 401494760 1043.7 2560 1920 31311 1043 30.0 1.0 0.49
8404 05e8b510-0973-4cbd-9a23-bf2c156b7958.mp4 942280092 473.7 1440 1080 14211 473 30.0 1.0 0.83
8405 80ca3477-ce2e-4de5-88b6-3e153ddd5c63.mp4 61271229 57.43 1920 1080 1722 57 30.0 1.0 0.45
8406 c05fa645-0673-4a79-b6dc-7854f56f7d06.mp4 509667633 708.03 1920 1440 21240 708 30.0 1.0 0.77
8407 b8db14e1-9398-4ec6-862c-e30c8399517c.mp4 395088777 2407.59 1440 1080 72227 2407 30.0 1.0 0.74
8408 6d8ea536-c8f2-4eea-8adc-16a4379a151b.mp4 24545502 256.63 1440 1080 7698 256 30.0 1.0 0.67
8409 9c1da67f-c3e1-4b9a-8953-58652a615115.mp4 546273887 1771.47 1920 1080 53144 1771 30.0 1.0 0.75
8410 63571375-6fc0-4171-a7d3-788e7ee93c80.mp4 4487722286 1364.47 2560 1920 40934 1364 30.0 1.0 0.57
8411 47296194-106b-439d-9411-6baa6f1db3dd.mp4 409946406 1800.13 1920 1080 54003 1800 30.0 1.0 0.64
8412 8b196f5e-e290-4ec9-97bc-17755a7c66f3.mp4 71392690 613.4 1440 1080 18402 613 30.0 1.0 0.32
8413 6d073200-e091-46f8-ae82-47d51f06e533.mp4 624878129 1749.0 1440 1080 52470 1749 30.0 1.0 0.33
8414 7c416051-e6cc-4ea1-b4a6-f7a9829f3e9e.mp4 4088217 35.23 2560 1920 1056 35 30.0 1.0 0.46
8415 f6424236-cd97-49e0-a7d8-9f0670b24536.mp4 235901537 1420.83 1440 1080 42624 1420 30.0 1.0 0.63
8416 0fbbdc01-d28a-4776-b365-13ad464e1af8.mp4 833139040 2705.55 1440 1080 81166 2705 30.0 1.0 0.66
8417 a2dd8a8f-835f-4068-be78-99d38ad99625.mp4 661809755 2184.17 2560 1920 65525 2184 30.0 1.0 0.48
8418 02877cad-35c5-423b-8e93-11cf79fe4b31.mp4 3155306305 1220.4 1920 1440 36612 1220 30.0 1.0 0.98
8419 27bdf635-e451-4633-8925-c61c77aee164.mp4 205308615 418.5 1920 1440 12555 418 30.0 1.0 0.37
8420 4d9ddbeb-e329-4c93-aabb-78b3ed7769e1.mp4 328692270 2020.45 1920 1080 60613 2020 30.0 1.0 0.74
8421 1b76a1d5-c1bf-4b36-8865-93e5795f3f2b.mp4 535252922 2464.93 2560 1920 73947 2464 30.0 1.0 0.51
8422 d82e30aa-42fe-4f5c-a0b4-81ea66c5edf7.mp4 1855581133 3174.22 1440 1080 95226 3174 30.0 1.0 0.98
8423 633d1e83-f350-4983-87fd-4e9b9e9ed754.mp4 314987356 521.37 1920 1440 15641 521 30.0 1.0 0.40
8424 424d302f-9765-4f7a-9945-366d4f789136.mp4 700309567 375.4 1920 1440 11262 375 30.0 1.0 0.54
8425 9c1d93c8-8160-42f4-b408-bfb9390a0bb0.mp4 229433859 764.6 1920 1080 22938 764 30.0 1.0 0.65
8426 e0ae623e-688f-4230-969d-3d3096a28948.mp4 205333366 386.73 2560 1920 11601 386 30.0 1.0 0.89
8427 845cb298-d60b-4106-8213-d2aca821740a.mp4 9452271 98.17 1440 1080 2945 98 30.0 1.0 0.30
8428 d1475ea2-baaf-488b-a76c-b84b9469b986.mp4 7031467359 3390.97 2560 1920 101729 3390 30.0 1.0 0.58
8429 2b0086a9-6eba-45de-9ad7-e3dc5f533031.mp4 692005684 1264.03 1920 1440 37920 1264 30.0 1.0 0.81
8430 9110494f-6161-4b4a-bc98-24edeb529ccd.mp4 46829670 94.22999999999999 2560 1920 2826 94 30.0 1.0 0.49
8431 aabc5114-a6a1-459d-81ed-99370385a7e4.mp4 9780290835 2511.07 2560 1920 75332 2511 30.0 1.0 0.57
8432 52d248bf-0d93-4418-a767-c4dd3cc2d668.mp4 480321716 1293.77 1440 1080 38813 1293 30.0 1.0 0.70
8433 5d88316d-dfcb-4592-ab57-ed953deb1f14.mp4 67565982 45.67 1920 1080 1370 45 30.0 1.0 0.80
8434 566ad4e5-1ce4-4679-9d19-ef63072c848c.mp4 417975227 3595.54 1088 1080 107866 3595 30.0 1.0 0.71
8435 b74101ea-aa00-4e36-b856-b513b021e959.mp4 484592987 1311.39 1920 1080 39341 1311 30.0 1.0 0.69
8436 b11d072b-e4eb-4f74-9970-8245d8e67744.mp4 262894476 339.71 1920 1440 10191 339 30.0 1.0 0.76
8437 630970fa-f5cf-4c99-8019-83717cfcc43e.mp4 884987008 1501.15 2880 1080 45034 1501 30.0 1.0 0.73
8438 385e21d8-e96f-4824-8a1c-44f97d6cc139.mp4 341549439 903.57 1440 1080 27107 903 30.0 1.0 0.67
8439 f05a1356-51c7-4365-aff1-d8a846b96eba.mp4 902685905 3748.4 1920 1080 112452 3748 30.0 1.0 0.73
8440 b27bf3e8-4087-4ac0-b23f-56b2a604dcb1.mp4 266253820 1855.24 1440 1080 55657 1855 30.0 1.0 0.66
8441 14aeb4ad-3392-4f09-9959-11f8a0c4bd7d.mp4 563469815 1418.33 1920 1080 42549 1418 30.0 1.0 0.68
8442 879c0eae-cc23-4dea-8b42-95ffe8e173d1.mp4 18779132 52.67 1440 1080 1580 52 30.0 1.0 0.61
8443 94658f85-94ac-46f2-a13b-057e84624f6f.mp4 1543473528 2116.16 1440 1080 63484 2116 30.0 1.0 0.83
8444 8e1920f1-8522-4e98-bcb3-d096550e5113.mp4 166036779 292.8 1920 1080 8784 292 30.0 1.0 0.37
8445 2ca764bf-10d3-4a76-8ec2-e7eec63c6e34.mp4 415889550 1329.5 1440 1080 39885 1329 30.0 1.0 0.71
8446 f047d582-9d0a-466c-bc76-c396b2b7f386.mp4 2590187961 664.7 1920 1440 19941 664 30.0 1.0 0.47
8447 aad7c333-683e-45b1-9495-be8bfed68e74.mp4 47363892 72.53 2560 1920 2175 72 30.0 1.0 0.46
8448 24750088-4716-4e6e-85ea-6ecb3bd14eb6.mp4 2781982 15.87 1440 1080 476 15 30.0 1.0 0.59
8449 504315c0-17fd-4259-9d2c-fd2b25fdcbea.mp4 884845165 1276.48 1920 1440 38294 1276 30.0 1.0 0.78
8450 3cce3efd-be16-4e52-8b3d-40cb7ac84e80.mp4 82103083 1627.13 1440 1080 48813 1627 30.0 1.0 0.32
8451 bf76f901-2546-43c1-8b6f-9eabbd9b7a65.mp4 346300605 1249.34 1920 1080 37480 1249 30.0 1.0 0.70
8452 989f3c2c-edd2-4f30-9925-56771e2bf7cc.mp4 5528472106 11575.57 1920 1080 347267 11575 30.0 1.0 0.82
8453 8fb142f0-8eb4-4c90-8e3d-08d1bcc2314b.mp4 938129950 1612.46 1440 1080 48373 1612 30.0 1.0 0.81
8454 3052e50c-9d7a-42ed-af33-b843dd2b615e.mp4 29645434 153.63 2560 1920 4608 153 30.0 1.0 0.47
8455 669b3fbf-3658-4943-9f28-54b2251a7e61.mp4 630531599 2530.45 1440 1080 75913 2530 30.0 1.0 0.74
8456 b219c759-e89d-43f4-8f27-5cc7e2651d41.mp4 423017765 1192.47 1920 1080 35774 1192 30.0 1.0 0.68
8457 0d2d5c6d-08e6-461f-baac-a6cbf467e86f.mp4 453375093 689.9 2560 1920 20697 689 30.0 1.0 0.46
8458 2918802a-08f7-499b-8a52-03d23fcda5b6.mp4 431217430 348.0 2880 1080 10440 348 30.0 1.0 0.82
8459 91155366-856d-445b-8324-f7db85a51628.mp4 4404002631 18720.33 1440 1080 561609 18720 30.0 1.0 1.28
8460 a0ce6fad-1c88-4245-9ec2-ade33dc96c66.mp4 6120784 51.0 1440 1080 1530 51 30.0 1.0 0.61
8461 9bbaa1a1-2d12-4e85-b9ce-fc5a738bf38a.mp4 457527467 1200.77 1920 1080 36023 1200 30.0 1.0 0.70
8462 58c8a4e6-67cb-4fda-85c8-a0806ed8c6f3.mp4 240916762 582.83 1920 1080 17484 582 30.0 1.0 0.73
8463 9ce2ebde-6ff9-4b20-b9f7-412d656e29f7.mp4 57455453 361.87 1440 1080 10856 361 30.0 1.0 0.59
8464 80d4bb36-be1b-4a41-b8a6-e922eb050eeb.mp4 4944538176 8215.17 1920 1080 246455 8215 30.0 1.0 0.48
8465 89a62985-3115-4c50-b802-17797f08cc8b.mp4 35991892 417.07 1440 1080 12512 417 30.0 1.0 0.33
8466 8c41267d-2227-4fd0-8331-4f9e74b31e9b.mp4 135084594 277.7 1920 1440 8331 277 30.0 1.0 0.39
8467 39daaa4b-2d8c-4be3-83d8-b2dead8c6940.mp4 32403517 96.57 1920 1080 2897 96 30.0 1.0 0.66
8468 149d7707-b01d-4ef9-8b51-eee8ac12a716.mp4 683522232 1800.03 1920 1080 54000 1800 30.0 1.0 0.73
8469 56712d9e-29bc-4d79-b1ae-b828c40491d9.mp4 392029792 1641.35 1920 1080 49240 1641 30.0 1.0 0.74
8470 d3dafc0b-c623-4c4b-9a4a-ee56538e257c.mp4 539618688 1531.78 1920 1080 45953 1531 30.0 1.0 0.70
8471 6ee967dc-1b5b-48f3-abf8-46ee97d56bb4.mp4 789710216 2587.43 1440 1080 77622 2587 30.0 1.0 0.39
8472 97bd40e4-be39-403d-b9ae-f7eb006c51e2.mp4 1630603897 1097.8 2560 1920 32934 1097 30.0 1.0 0.60
8473 274bea99-673e-43a3-b5d5-d49c98cccc8c.mp4 433913335 2930.12 1440 1080 87903 2930 30.0 1.0 0.71
8474 15e5246d-e6cc-4eaf-877d-81005d880d73.mp4 229165872 1147.17 2560 1920 34415 1147 30.0 1.0 0.48
8475 57de9622-1f5b-48e4-89b0-9f364fb1bf3c.mp4 153771632 3060.73 1440 1080 91821 3060 30.0 1.0 0.33
8476 ed792c47-5cb3-427c-a0e9-5dac33456e6a.mp4 5410981761 3408.5 1440 1080 102255 3408 30.0 1.0 0.93
8477 cd435f5e-95c4-440c-88c7-c65c19f94c4e.mp4 194204312 430.83 1920 1440 12924 430 30.0 1.0 0.78
8478 986a0113-6bf3-4426-84a5-c5a78c1ee494.mp4 344099867 708.01 1920 1440 21240 708 30.0 1.0 1.08
8479 2c137f07-bf3d-440a-b367-470664bab6e7.mp4 405491066 4440.66 1920 1080 133219 4440 30.0 1.0 0.79
8480 dcd103f5-0eab-45d8-a428-f14847e26e13.mp4 138974432 491.43 2560 1920 14742 491 30.0 1.0 0.46
8481 e45c9639-1782-4d64-b838-d691ce6ddaf2.mp4 61013618 111.47 1920 1440 3344 111 30.0 1.0 0.37
8482 f7866811-1030-4be5-af61-7f1dd797f36b.mp4 447849969 2771.3 1440 1080 83139 2771 30.0 1.0 0.70
8483 9b34e344-494d-4664-8180-a8ff2a692ab2.mp4 585325374 1593.67 1440 1080 47810 1593 30.0 1.0 0.33
8484 33a79f89-41f0-42ce-8c47-6b5bc5815b32.mp4 1909700911 1501.0 1440 2880 45030 1501 30.0 1.0 0.48
8485 5b24c19c-0bde-46ce-a32e-418b5ffaa8a3.mp4 474385960 708.03 1920 1440 21240 708 30.0 1.0 0.75
8486 baf15309-e865-4e9e-9efd-09097f1d5a43.mp4 87592923 531.5 1440 1080 15945 531 30.0 1.0 0.64
8487 3f0286ca-92d7-4366-b510-d3146251d825.mp4 426944367 708.03 1920 1440 21240 708 30.0 1.0 0.75
8488 27d85777-e46c-44ca-8d07-b59ce2cfdb57.mp4 243545440 456.73 1920 1080 13701 456 30.0 1.0 0.73
8489 90cbbad7-2a46-4b4c-8ed5-eb1dbce6f89b.mp4 6249201 257.1 1440 1080 7713 257 30.0 1.0 0.30
8490 f4059110-02ce-4b96-8e51-5e78f41b9489.mp4 293730838 456.63 2560 1920 13698 456 30.0 1.0 0.48
8491 4c8005a8-7825-4631-8b62-89ab440186f1.mp4 117204969 2194.83 1440 1080 65844 2194 30.0 1.0 0.69
8492 3f54f9af-2a7d-4cf9-bd38-32e7deb6524f.mp4 232949160 1417.94 1440 1080 42538 1417 30.0 1.0 0.67
8493 775acd8e-086f-48cf-adf3-c154f0d0bd2d.mp4 1690461893 1707.73 1920 1080 51231 1707 30.0 1.0 0.72
8494 07a8598d-ea81-42cd-b2f5-fbda9f605dc1.mp4 513549945 1266.69 1920 1080 38000 1266 30.0 1.0 0.75
8495 c71d3ead-2f10-41d9-a78b-8a954c0d1f0d.mp4 261828837 1735.5 1440 1080 52065 1735 30.0 1.0 0.34
8496 9fcc2461-7dfa-4547-975a-9c0a834277fe.mp4 274982873 3647.8 1440 1080 109434 3647 30.0 1.0 0.76
8497 806a2a39-9f9e-40a7-93f1-8a8298fbcf0e.mp4 52314213 141.82 1920 1080 4254 141 30.0 1.0 0.65
8498 47c111f9-339f-4d4a-ad1f-94ffb71c278f.mp4 1092421388 3174.22 1440 1080 95226 3174 30.0 1.0 0.75
8499 8e7cb14a-216a-4b10-8883-df789a5ec9d9.mp4 1406229671 1074.67 2560 1920 32240 1074 30.0 1.0 0.51
8500 1a50cd38-dda2-41d0-8a6f-294f17373d97.mp4 2006382353 4566.65 1440 1080 136999 4566 30.0 1.0 0.95
8501 bbe65081-7f60-40a2-8d59-59461fb67a1d.mp4 457493926 1109.7 1920 1080 33291 1109 30.0 1.0 0.40
8502 0cf71e76-0ed9-4fb9-875f-be49528105b7.mp4 398227171 1861.92 1440 1080 55857 1861 30.0 1.0 0.65
8503 2ce2b9d0-7e63-447c-8aac-46dbf19a96cb.mp4 200209743 394.87 1920 1440 11846 394 30.0 1.0 0.37
8504 7d2060fa-501e-46db-9d7a-aa0c634889c4.mp4 91067195 103.4 1920 1440 3102 103 30.0 1.0 0.45
8505 09ff369a-a147-4ba9-bfea-499b7fbe554f.mp4 229413663 1236.07 1440 1080 37082 1236 30.0 1.0 1.11
8506 d0c51964-c499-4c20-b9ce-eb5469da84cb.mp4 206990957 707.05 1920 1440 21211 707 30.0 1.0 0.72
8507 f248a4aa-dd14-42fb-91fc-ec9f6bc16f20.mp4 313265120 708.03 1920 1440 21240 708 30.0 1.0 0.80
8508 076b16ca-041f-41a0-907b-ff5367e4a91c.mp4 1710151395 4721.25 1440 1080 141637 4721 30.0 1.0 0.84
8509 4f465381-4e5c-4423-ba30-1dfedff851e2.mp4 167643223 1251.3 1440 1080 37539 1251 30.0 1.0 0.63
8510 afd5c197-7b14-4e21-ac56-d23b6a5543d0.mp4 2202747756 1800.13 1920 1080 54003 1800 30.0 1.0 0.70
8511 bb1d63a3-f41c-47bb-bae0-7c58c82eefbc.mp4 465209127 3189.57 1440 1080 95687 3189 30.0 1.0 0.73
8512 96f40437-44a8-4350-84ee-c5cef142741c.mp4 27061188 102.77000000000001 1920 1440 3083 102 30.0 1.0 0.40
8513 e21a6f09-3df0-4bfb-a23b-47a1866aadf1.mp4 713320725 1012.03 1920 1080 30360 1012 30.0 1.0 0.75
8514 93bd291b-a297-4f13-b4e3-6606caceacae.mp4 14202118 59.82 1920 1080 1794 59 30.0 1.0 0.61
8515 0a76a002-ec78-4f91-b4b1-0c9f4a9ab8e5.mp4 2559128288 4933.49 1920 1080 148004 4933 30.0 1.0 0.89
8516 eb71d19c-34a2-4fdd-8fd4-cd8415b378e3.mp4 514059084 1822.83 1920 1080 54684 1822 30.0 1.0 0.71
8517 cd1d3c56-69ca-4602-944e-bb9fabb9710b.mp4 381743437 2074.13 1920 1080 62223 2074 30.0 1.0 0.72
8518 496eef62-8a84-440a-af9c-5caade613b6b.mp4 254458029 760.9 2560 1920 22827 760 30.0 1.0 0.47
8519 f50acf72-0347-47b3-a0a7-9916311d5c3a.mp4 158763746 694.93 1440 1080 20847 694 30.0 1.0 0.59
8520 35e493fb-3deb-4848-816f-83445c56b26f.mp4 911422886 6761.52 1440 1080 202845 6761 30.0 1.0 0.85
8521 49559c6a-7419-42d6-811a-5a62c3d6ece8.mp4 147827973 326.7 1920 1440 9801 326 30.0 1.0 0.39
8522 312fbbc5-06f6-4e67-bdf7-4e021346eab0.mp4 52066213 240.27 1440 1080 7208 240 30.0 1.0 0.65
8523 db8e8171-882a-4359-ae23-89de26c98e84.mp4 286172236 2803.56 1440 1080 84106 2803 30.0 1.0 0.67
8524 31f09a1d-41ea-4b68-a25c-62e876cc9a3f.mp4 610990172 708.03 1920 1440 21240 708 30.0 1.0 0.79
8525 37af2887-fbd4-49b5-ac67-0d0c0c01c6dd.mp4 216649133 2014.21 1440 1080 60426 2014 30.0 1.0 0.65
8526 860be163-394f-48bb-9068-37e1c383ff73.mp4 193317460 1338.59 1440 1080 40157 1338 30.0 1.0 0.62
8527 20c165c7-6d47-4264-8e62-9f1e643a4d03.mp4 5898795343 7469.73 1920 1080 224091 7469 30.0 1.0 0.47
8528 1b5302f6-b90b-4c48-9eae-164fb7d6b44c.mp4 31567846 94.97 1440 1080 2849 94 30.0 1.0 0.35
8529 f5ac654b-8f39-427b-856f-4a9a2d4a3020.mp4 180553763 377.0 1920 1080 11310 377 30.0 1.0 1.00
8530 1f2e985f-ea94-4ec4-bc22-f5516e693d7d.mp4 520857538 1818.33 1920 1080 54549 1818 30.0 1.0 0.73
8531 da828466-1e04-4383-9866-9ed8b70df94e.mp4 548075157 1590.7 1920 1080 47721 1590 30.0 1.0 0.72
8532 d8423b70-8dd5-4f7f-89fa-1664a8b6a0d8.mp4 560309351 1817.68 1920 1080 54530 1817 30.0 1.0 0.78
